Date,Close,High,Low,Open,Volume
2000-03-07,11.548850059509277,12.008353377526888,10.98212930062089,12.008353377526888,23440200
2000-03-08,11.640748023986816,11.778598987428765,11.242511907376741,11.548847381692184,14441600
2000-03-09,11.456947326660156,11.656065395171629,11.2425124836478,11.640748620670747,12389400
2000-03-10,11.150609970092773,11.426311864957704,10.798324215543138,11.426311864957704,14059200
2000-03-13,10.761950492858887,10.900318427767072,10.608208342960902,10.900318427767072,15646400
2000-03-14,10.654335021972656,10.900322554947493,10.546715476296164,10.761954567649148,11162000
2000-03-15,11.699774742126465,11.761271587025947,10.70045101250988,10.70045101250988,22138200
2000-03-16,12.237876892089844,12.26862532649208,11.945766765268603,11.945766765268603,17610200
2000-03-17,12.084136962890625,12.284001823600013,11.991891642563216,12.237879163436308,14530800
2000-03-20,11.945764541625977,12.053384042000985,11.82277082691168,12.053384042000985,6755200
2000-03-21,12.161008834838867,12.222505718959418,11.653659540844325,11.94576974041694,8575800
2000-03-22,11.576783180236816,12.053383815810975,11.361544183525906,12.053383815810975,11884200
2000-03-23,11.561408042907715,11.899640725014057,11.423040127500574,11.57678225573073,10333800
2000-03-24,11.561408042907715,11.607530681376762,11.407665914677558,11.561408042907715,8769200
2000-03-27,11.13093376159668,11.592160298679415,11.13093376159668,11.5614118628739,10535400
2000-03-28,11.038689613342285,11.43841932078922,11.038689613342285,11.130934930445424,13673000
2000-03-29,11.530660629272461,11.57678327178955,11.146305274963378,11.146305274963378,16292600
2000-03-30,11.945764541625977,12.28399725709029,11.592157611822376,11.592157611822376,18795200
2000-03-31,11.546032905578613,11.976510830154115,11.546032905578613,11.94576240697015,8857000
2000-04-03,12.130254745483398,12.283996884209424,11.622905687687515,11.622905687687515,14186800
2000-04-04,12.883590698242188,12.883590698242188,11.853518410912562,12.130254249299625,27390200
2000-04-05,11.715154647827148,12.52998823881775,11.653657773035405,12.52998823881775,20256600
2000-04-06,11.253925323486328,11.792022845784171,11.0079378847216,11.715151771170193,20675000
2000-04-07,11.361546516418457,11.423043385248867,11.007939520643593,11.253926995965237,12374000
2000-04-10,11.069439888000488,11.607537660333845,11.038691443867155,11.361550107267169,12903000
2000-04-11,11.60753059387207,11.745898508236108,11.238549488901302,11.238549488901302,12096400
2000-04-12,11.930390357971191,12.283997288684255,11.730525571046416,11.730525571046416,15586400
2000-04-13,11.622904777526855,11.961137456237955,11.592156352189482,11.930389030900582,8892800
2000-04-14,11.561408042907715,11.699775958314854,11.33079485056248,11.622904894199777,9488200
2000-04-17,11.930390357971191,11.96113878672885,11.376918640333352,11.561409212879298,10710200
2000-04-18,11.961137771606445,12.084131476198799,11.407666100940851,11.930389345458357,13001000
2000-04-19,12.099509239196777,12.222502979874763,11.792024887501816,11.961141280934045,10073200
2000-04-20,12.161008834838867,12.161008834838867,11.8074017511457,12.099511950718316,8278600
2000-04-24,12.207124710083008,12.406989472338775,12.05338258527088,12.16100207263937,9377600
2000-04-25,12.422367095947266,12.422367095947266,11.85352107793978,12.207128062106596,8711600
2000-04-26,12.161008834838867,12.33012526617038,12.02264084556763,12.33012526617038,9536200
2000-04-27,11.868897438049316,12.084136510760056,11.669032584817916,12.084136510760056,9023200
2000-04-28,11.622904777526855,11.899640605563208,11.499911076177364,11.868892180225837,7568800
2000-05-01,11.376917839050293,11.56140839860246,11.376917839050293,11.56140839860246,7754000
2000-05-02,11.376917839050293,11.699776318266585,11.300046772570223,11.376917839050293,9209400
2000-05-03,11.930390357971191,12.007261429865336,11.346170211575695,11.376918640333352,14397400
2000-05-04,11.930390357971191,12.099506716138308,11.638280284773442,11.930390357971191,6842400
2000-05-05,11.576783180236816,11.807396390998505,11.49991210998292,11.807396390998505,5999200
2000-05-08,11.930390357971191,11.930390357971191,11.715151356667587,11.715151356667587,6013000
2000-05-09,12.422367095947266,12.606857696382127,12.28399914562112,12.28399914562112,22386000
2000-05-10,12.99120807647705,13.03733070870123,12.422362279045512,12.422362279045512,21062000
2000-05-11,13.175707817077637,13.237204703038326,13.037339823666086,13.037339823666086,15919400
2000-05-12,12.852846145629883,13.037336760160455,12.66835553109931,13.037336760160455,7498200
2000-05-15,12.729849815368652,12.975837251414424,12.545359238334324,12.852843533391537,8056600
2000-05-16,12.038002967834473,12.48385492960612,11.96113193994281,12.48385492960612,16476600
2000-05-17,11.868897438049316,12.099510730239393,11.807400560131962,12.03801385232204,8448600
2000-05-18,12.161008834838867,12.268628382049831,11.853524414236114,11.868898635266252,8098600
2000-05-19,12.314743995666504,12.37624084458369,12.068756599997759,12.161001873373538,10053600
2000-05-22,12.468487739562988,12.468487739562988,12.161003454986835,12.31474559727491,9716400
2000-05-23,12.299370765686035,12.345493406057358,12.222499698400497,12.345493406057358,7210000
2000-05-24,12.96045970916748,13.052704974001413,12.345491276941265,12.345491276941265,10788000
2000-05-25,12.96045970916748,13.021956552390103,12.791343390305272,12.96045970916748,7731800
2000-05-26,13.421693801879883,13.52931333981019,13.098835188088957,13.098835188088957,12380200
2000-05-30,13.252572059631348,13.529307903103927,13.052707283790038,13.421688408420147,7451200
2000-05-31,13.129578590393066,13.252572300841713,12.975836452332256,13.252572300841713,5541000
2000-06-01,13.09882640838623,13.437059015175546,13.052703780187688,13.129574827185259,5993800
2000-06-02,12.929715156555176,13.098831526022604,12.822095648712267,13.098831526022604,6324800
2000-06-05,12.791346549987793,13.006585554434702,12.72984969157439,12.92971448141795,4837400
2000-06-06,12.745221138000488,12.775969560528837,12.560730602830397,12.775969560528837,6609200
2000-06-07,13.037339210510254,13.098836093578699,12.760603236702252,12.760603236702252,6865200
2000-06-08,12.99120807647705,13.03733070870123,12.760594915356156,13.03733070870123,7779000
2000-06-09,12.868215560913086,13.129577167287666,12.822092924494044,12.991209258030535,4966000
2000-06-12,12.945086479187012,13.144951234803912,12.852841207363825,12.868215419334357,4122600
2000-06-13,13.17212963104248,13.326370024848599,13.033313276616974,13.033313276616974,5626200
2000-06-14,13.079591751098633,13.357224594871953,12.925351282335678,13.172136032356406,10165800
2000-06-15,13.789085388183594,13.850781519674348,13.28009230338487,13.28009230338487,20672400
2000-06-16,13.696551322937012,13.866215810045466,13.60400705724149,13.78909558863253,14330400
2000-06-19,13.434342384338379,13.542310692823303,13.326374075853455,13.542310692823303,6989800
2000-06-20,13.064162254333496,13.233826699194971,13.002466092565687,13.233826699194971,6947800
2000-06-21,13.202981948852539,13.40349452517857,13.079589594190365,13.079589594190365,8780600
2000-06-22,13.85078239440918,13.943326597489865,13.079580702070139,13.202972972844385,11664600
2000-06-23,14.2826566696167,14.390624916579245,13.72739139952361,13.850783681766519,15346000
2000-06-26,14.56029224395752,14.621988397533611,14.190115322500972,14.282659552865109,9900400
2000-06-27,14.2826566696167,14.529441234102517,14.190112457934518,14.529441234102517,10429600
2000-06-28,14.818644523620605,15.023013027329139,14.406051506699605,14.406051506699605,18989000
2000-06-29,14.57571792602539,14.853350648425874,14.49859772535859,14.818646558125813,12743200
2000-06-30,14.174695014953613,14.514023948935092,13.881638208333245,14.514023948935092,19122800
2000-07-03,14.359779357910156,14.436899547802263,14.267235130039628,14.267235130039628,7707200
2000-07-05,14.49859619140625,14.606564460916722,14.375203883394281,14.375203883394281,6960400
2000-07-06,14.54487419128418,14.54487419128418,14.267241385936233,14.498602057059523,5041200
2000-07-07,14.49859619140625,14.621988499418219,14.406051960397274,14.544868306910738,5043200
2000-07-10,14.20553970336914,14.483172401154858,14.128419509539777,14.483172401154858,6447200
2000-07-11,13.866212844848633,14.190117705518066,13.77366859894308,14.190117705518066,8134200
2000-07-12,13.85078239440918,13.943326597489865,13.634845920554248,13.86620642825596,7153800
2000-07-13,14.298077583312988,14.344349679051865,13.927900817401971,13.927900817401971,8450600
2000-07-14,14.220966339111328,14.42147887968448,14.066725923285825,14.298086547024079,4648000
2000-07-17,14.151555061340332,14.22096323330331,13.958754583665396,14.22096323330331,7003000
2000-07-18,14.359779357910156,14.498595699715947,13.974178408449626,14.15155484520147,7595200
2000-07-19,14.930468559265137,14.961316634800808,14.498595501765731,14.498595501765731,16435400
2000-07-20,14.930468559265137,14.976740672568644,14.776228181586777,14.930468559265137,9225600
2000-07-21,15.01915454864502,15.115554770394986,14.895762264805061,14.930466344635049,8141200
2000-07-24,14.621994018554688,14.807082550435128,14.575721885584578,14.807082550435128,6808200
2000-07-25,14.621994018554688,14.637418062878059,14.514025708291099,14.621994018554688,4664400
2000-07-26,14.514025688171387,14.807082529909174,14.467753555265421,14.621993998285308,10162400
2000-07-27,14.915051460266113,15.100139999586892,14.729962920945333,14.729962920945333,9117200
2000-07-28,15.470311164855957,15.54743136009452,14.822501524852019,14.915045759138296,13619000
2000-07-31,15.13098430633545,15.393193004814249,15.11556026524846,15.393193004814249,8017000
2000-08-01,15.547440528869629,15.794225299169147,15.130991228989192,15.130991228989192,9321400
2000-08-02,15.53200912475586,15.562857206433627,15.36234467552814,15.547433165594743,6662400
2000-08-03,15.547440528869629,15.732529106594267,15.316079806713832,15.53201648072591,6653400
2000-08-04,15.33149528503418,15.454887601211517,15.084710652679505,15.454887601211517,6006600
2000-08-07,15.146408081054688,15.238952325949114,15.084711917791735,15.238952325949114,4263600
2000-08-08,15.038445472717285,15.393198545407026,14.930477146246496,15.146413799188077,6135800
2000-08-09,14.760809898376465,14.915050336186042,14.729961810814551,14.915050336186042,7111600
2000-08-10,15.053860664367676,15.238949115159082,14.822500100878418,14.822500100878418,6214800
2000-08-11,15.362343788146973,15.485736107730483,15.053862989188199,15.053862989188199,6165400
2000-08-14,15.562860488891602,15.60913262116779,15.362347915694782,15.362347915694782,5329400
2000-08-15,15.300643920898438,15.439460246793685,15.208099703634938,15.439460246793685,4402600
2000-08-16,14.97674560546875,15.146410076797437,14.68368879135556,15.146410076797437,11729200
2000-08-17,14.729962348937988,14.961323014104554,14.699114260249113,14.961323014104554,5834000
2000-08-18,14.884198188781738,14.884198188781738,14.683685674321467,14.729957793043068,5274600
2000-08-21,14.760809898376465,14.79165798593838,14.591145416785931,14.79165798593838,5735000
2000-08-22,14.313508033752441,14.791653237466154,14.313508033752441,14.760805159807205,4243400
2000-08-23,14.510160446166992,14.606560661727494,14.298079971933884,14.313504006423564,7007400
2000-08-24,14.298077583312988,14.56028612583329,14.28265355140003,14.510158022116174,4619200
2000-08-25,13.819938659667969,14.174691549369268,13.573154040745328,14.174691549369268,13902000
2000-08-28,14.066726684570312,14.251815193577816,13.989606472483851,13.989606472483851,12625800
2000-08-29,13.897059440612793,14.035875794625573,13.835363283273779,14.035875794625573,5934600
2000-08-30,13.388066291809082,13.819939397996471,13.280098015262235,13.819939397996471,9392800
2000-08-31,12.9909029006958,13.37264804381509,12.709414057789658,13.37264804381509,16123800
2000-09-01,13.388066291809082,13.449762449835852,13.172129738715388,13.172129738715388,10053000
2000-09-05,13.897059440612793,14.082147912629832,13.20297767054889,13.38806614256593,11223000
2000-09-06,13.403483390808105,13.557723706007277,13.341787264728437,13.557723706007277,9854000
2000-09-07,13.326370239257812,13.465186595916748,13.141281763712565,13.403490437401665,7458200
2000-09-08,13.465190887451172,13.619431332897348,13.28010235291576,13.326374486549613,5253600
2000-09-11,13.079591751098633,13.496041016758612,12.909927235459381,13.465192923006022,7846000
2000-09-12,13.202981948852539,13.295526214849168,12.879077017864333,13.079589594190365,8248000
2000-09-13,12.997491836547852,13.291482723326911,12.88917940457662,13.245063109624954,6986400
2000-09-14,12.626136779785156,12.842761675516766,12.363092263539633,12.842761675516766,11181600
2000-09-15,12.579719543457031,12.904656948638578,12.502353494604282,12.626139172768681,12373800
2000-09-18,13.152227401733398,13.245066653980928,12.564245470832375,12.579718679540298,8759800
2000-09-19,13.090324401855469,13.245056368780473,12.889172844852961,13.152217188625471,7630400
2000-09-20,12.440459251403809,13.043914364345039,12.239307547090066,13.043914364345039,14690200
2000-09-21,12.270252227783203,12.579716344499047,12.177412992768451,12.440457491976918,10247200
2000-09-22,13.090324401855469,13.10579759854797,12.59518210769545,12.59518210769545,16349000
2000-09-25,13.26054573059082,13.430751101695254,13.028447497266594,13.090340359486387,8079600
2000-09-26,13.600954055786133,13.647373694201784,13.183177310045261,13.260543374071348,10269400
2000-09-27,13.771151542663574,13.833044358585658,13.368848239170033,13.600946298877846,10414600
2000-09-28,13.724742889404297,13.771162538410174,13.399805346363157,13.771162538410174,8353200
2000-09-29,13.647372245788574,14.018729313701188,13.616425823462523,13.724738301603702,11962600
2000-10-02,14.111565589904785,14.111565589904785,13.678315769162094,13.678315769162094,9516000
2000-10-03,13.941360473632812,14.204405010871168,13.89494084941428,14.111565762434102,7380800
2000-10-04,14.173457145690918,14.173457145690918,13.863993015872339,13.941359048326984,8279000
2000-10-05,14.637650489807129,14.699543303717519,14.188927588956805,14.188927588956805,10596400
2000-10-06,14.46744441986084,14.653122850917878,14.297239191391888,14.637649648329791,9617400
2000-10-09,14.312714576721191,14.560285855886098,14.312714576721191,14.467446626199258,4073000
2000-10-10,14.405555725097656,14.684073451254218,14.127037998941097,14.31271648304547,6280600
2000-10-11,14.498394012451172,14.745965308288119,14.297242334583652,14.405554776512316,7904000
2000-10-12,14.173457145690918,14.544814101473213,13.956832254817913,14.498394482000426,8552800
2000-10-13,14.157989501953125,14.281775202516648,13.956837738537397,14.173462714523565,7312400
2000-10-16,14.513867378234863,14.668599439836514,14.11156401807057,14.157983636551066,7054600
2000-10-17,14.34365463256836,14.591225802062528,14.111556661167578,14.5138598115956,6069800
2000-10-18,14.405555725097656,14.575761002193333,14.065145170906305,14.343662897062865,7339400
2000-10-19,14.142512321472168,14.219878362618076,13.894940989805258,14.219878362618076,5797600
2000-10-20,13.570005416870117,13.802103571092525,13.306960842084722,13.802103571092525,14655200
2000-10-23,13.693794250488281,13.848526388911878,13.33791033211401,13.570008539749404,7077800
2000-10-24,13.894937515258789,13.910410719618765,13.477160997539427,13.693785858579096,6334800
2000-10-25,14.34365463256836,14.467440217315444,13.771146303113095,13.89493188786018,9350200
2000-10-26,14.529340744018555,14.684072807320137,13.972305316132859,14.343662268056656,9351000
2000-10-27,14.591236114501953,14.68407536867694,14.266298724889504,14.529343278385296,7562200
2000-10-30,14.823334693908691,14.97806678883467,14.575763342027127,14.591236551519724,10526800
2000-10-31,14.947118759155273,15.086377629582186,14.529342147874535,14.823333096553574,9830000
2000-11-01,15.070903778076172,15.210162642555314,14.931644913597028,14.947118120761377,8289000
2000-11-02,15.039956092834473,15.210161357259555,14.869750828409392,15.070902504548124,9108400
2000-11-03,14.684075355529785,14.978066326820688,14.637655728483853,14.978066326820688,6068400
2000-11-06,14.978060722351074,15.101846348155629,14.560284235260704,14.684069861065257,5558200
2000-11-07,14.869746208190918,15.070897821829297,14.807853403994493,14.978058615534659,4236000
2000-11-08,14.900707244873047,15.009019758594865,14.622189352445513,14.869760812381099,5048200
2000-11-09,15.426782608032227,15.519621821320285,14.823327721659853,14.900693732733234,11855000
2000-11-10,15.318475723266602,15.61246667149091,15.318475723266602,15.426788177875558,10323400
2000-11-13,15.117321968078613,15.256580819371045,14.947116705387861,15.256580819371045,8175800
2000-11-14,14.993536949157715,15.179215425308275,14.761438853969516,15.117322599924755,7423400
2000-11-15,15.17920970916748,15.225629310724567,14.916165300343987,14.993531302939132,7506600
2000-11-16,15.333948135375977,15.426787377366143,15.117323237398919,15.179216065392364,7607400
2000-11-17,15.210166931152344,15.550577584748835,15.132800873516777,15.33395262336925,12093800
2000-11-20,14.003251075744629,14.575759683261259,13.848519019659053,14.575759683261259,19313200
2000-11-21,13.67831802368164,14.235353599306684,13.67831802368164,14.003255442796249,13995800
2000-11-22,14.74597454071045,14.931653128841116,14.421037011481783,14.421037011481783,13403800
2000-11-24,14.606700897216797,14.730486498040667,14.513861696598894,14.730486498040667,3905000
2000-11-27,14.74597454071045,14.869760266130895,14.374617364449115,14.60671559961245,6476800
2000-11-28,14.962591171264648,15.039957206276357,14.82333230824357,14.82333230824357,5817800
2000-11-29,15.423748016357422,15.516849111023562,14.834107750138527,15.004793090359785,9692000
2000-11-30,15.547887802124023,15.547887802124023,15.253067574339235,15.423752969372533,12816400
2000-12-01,15.439271926879883,15.485822495503642,15.222035939969011,15.485822495503642,8201200
2000-12-04,15.578923225402832,15.734091783424772,15.361687244172115,15.439271523183086,8572200
2000-12-05,15.25306510925293,15.59443584414974,15.066862890218305,15.578918992563521,9266800
2000-12-06,15.11341381072998,15.346166590156006,14.989278995036099,15.253065478385595,7761200
2000-12-07,15.485815048217773,15.656500384420575,15.035826434592208,15.113410678320752,7895200
2000-12-08,15.11341381072998,15.388837933050779,15.05134640288304,15.388837933050779,8300800
2000-12-11,14.477224349975586,14.942729956084126,14.446190642901684,14.942729956084126,11578000
2000-12-12,14.399641036987305,14.570326437210214,14.30653990959299,14.4772253098159,8008200
2000-12-13,14.353084564208984,14.47721934962917,14.213432930611276,14.399635108741554,7409800
2000-12-14,14.151376724243164,14.259994747345909,13.841039515378183,14.259994747345909,10047600
2000-12-15,13.282423973083496,14.073783345311602,13.282423973083496,14.073783345311602,27540400
2000-12-18,13.623798370361328,13.794483771356743,13.313461277642391,13.313461277642391,10304600
2000-12-19,14.089303970336914,14.384124207601674,13.577247768771807,13.623798332550452,11688200
2000-12-20,13.965163230895996,14.399634975857206,13.794477902518379,14.089298015170627,13344200
2000-12-21,14.74101734161377,14.803084783052144,13.934140602914912,13.965174323634098,11930800
2000-12-22,14.616872787475586,14.64790648766131,14.275502085432631,14.64790648766131,7483600
2000-12-26,14.896181106567383,14.896181106567383,14.55481028954188,14.616877710819244,5670000
2000-12-27,15.03582763671875,15.23754668654057,14.896175986842106,14.896175986842106,7711000
2000-12-28,15.159965515136719,15.377201459058842,15.035830690038363,15.035830690038363,5520800
2000-12-29,15.128939628601074,15.175490212073692,14.942737294710598,15.159973350916152,4970400
2001-01-02,15.097900390625,15.377203789423818,14.958248691225592,15.128934101602647,10606000
2001-01-03,14.70997142791748,15.439263260314235,14.663420885424072,15.097892615362563,12469600
2001-01-04,14.291021347045898,14.6168752539818,14.089302261799865,14.6168752539818,14770600
2001-01-05,14.322052001953125,14.585838441859087,14.275501453734424,14.291018303140659,7960200
2001-01-08,14.554819107055664,14.81860580729015,14.353099865699882,14.353099865699882,9529200
2001-01-09,14.74101734161377,14.88066908485011,14.306545251545154,14.55481501729865,8516200
2001-01-10,14.678947448730469,14.709981164266896,14.368610293366189,14.709981164266896,7963200
2001-01-11,14.244475364685059,14.616879949382708,14.182407933902118,14.616879949382708,6909000
2001-01-12,14.058268547058105,14.259987632170418,13.965167430852423,14.244470779469472,7212000
2001-01-16,14.151376724243164,14.228961026459409,13.949657538480926,14.05827556158367,7163600
2001-01-17,14.384119987487793,14.57032218797307,14.166884086921634,14.166884086921634,7651800
2001-01-18,14.182408332824707,14.570329786129541,14.135857758428127,14.384127488543221,7014400
2001-01-19,13.856550216674805,14.182404141143081,13.732415388305938,14.182404141143081,9824200
2001-01-22,13.82551383972168,13.918614943019469,13.701379035324628,13.856547540820943,6874600
2001-01-23,14.12033748626709,14.197921758169656,13.763449835515285,13.825517253037338,7707800
2001-01-24,14.415160179138184,14.415160179138184,13.934137611265973,14.120339895603603,9189400
2001-01-25,14.554819107055664,14.647920295373718,14.353099865699882,14.415167324578585,7486800
2001-01-26,14.384119987487793,14.69445698829659,14.275502037204713,14.554805337932631,6394600
2001-01-29,14.181167602539062,14.325164509572874,14.034688414761941,14.300336966770189,5123000
2001-01-30,14.377294540405273,14.466671760633005,14.21591889865259,14.21591889865259,5507600
2001-01-31,14.399641036987305,14.449295161012333,14.04461532875776,14.377296728529723,8614000
2001-02-01,14.260601043701172,14.27549755601027,14.054537832327194,14.27549755601027,6720800
2001-02-02,14.335099220275879,14.394683444206956,14.198550067362655,14.260617519750788,6059400
2001-02-05,14.697563171386719,14.799353687939732,14.305296677745547,14.335089717034382,9183600
2001-02-06,14.752179145812988,14.839074073870922,14.484048470865341,14.697560477939843,6257000
2001-02-07,14.896181106567383,15.030246963824174,14.714944350086322,14.752184234608528,9615600
2001-02-08,15.047627449035645,15.141970205109748,14.786944439929053,14.896182772648578,6654600
2001-02-09,14.930939674377441,15.12955524586604,14.883768772109446,15.04762673697176,4456400
2001-02-12,15.099751472473145,15.112164758517467,14.772035796123308,14.930928130465894,6766000
2001-02-13,14.886244773864746,14.916037807327596,14.759627696404358,14.916037807327596,6660600
2001-02-14,14.772045135498047,14.858939139818588,14.680185624205814,14.858939139818588,5678000
2001-02-15,14.491497993469238,14.635494833022824,14.148886587013045,14.635494833022824,11421200
2001-02-16,14.737279891967773,14.767071971276051,14.501423642017194,14.501423642017194,7635600
2001-02-20,14.516328811645508,15.139485305426339,14.49895000942952,14.737288680169096,15772000
2001-02-21,13.634961128234863,13.977573319567993,13.436345708285595,13.977573319567993,19289000
2001-02-22,13.155803680419922,13.634963033663585,12.763537342513647,13.634963033663585,18957800
2001-02-23,12.91002368927002,13.108639248920975,12.788371126254859,13.108639248920975,9069200
2001-02-26,13.026708602905273,13.054018415442997,12.773473450837571,12.91002156645265,9415600
2001-02-27,12.91002368927002,13.11608798352105,12.795819860854934,13.026710744909696,7369600
2001-02-28,13.165746688842773,13.195539745599946,12.887684788627794,12.910029107658628,11189600
2001-03-01,13.083810806274414,13.381734577097696,12.996915860119445,13.16573929868352,9725000
2001-03-02,13.046565055847168,13.170699834584198,12.912499267513608,13.083805868297558,9115800
2001-03-05,12.463135719299316,12.736231935746277,12.296794573334594,12.736231935746277,14449600
2001-03-06,12.363834381103516,12.463142668130056,12.262043813084619,12.463142668130056,9274600
2001-03-07,12.52023696899414,12.612096462895364,12.363826843755403,12.363826843755403,10325800
2001-03-08,12.761061668395996,12.778440469872704,12.468103376254842,12.520239780684966,9774600
2001-03-09,12.785889625549316,12.880232377287419,12.654306986835419,12.76106303423212,7863400
2001-03-12,12.438313484191895,12.736237358948504,12.420934678312864,12.736237358948504,7984800
2001-03-13,12.146785736083984,12.211568175128194,12.03466136996091,12.211568175128194,10361200
2001-03-14,11.877687454223633,12.037153750068217,11.526365068208223,12.037153750068217,14145800
2001-03-15,11.872706413269043,11.89762252002656,11.511417162353775,11.87768887422971,9442800
2001-03-16,12.121870994567871,12.393460733916621,11.738156876499266,11.872706130963092,18494000
2001-03-19,12.059576988220215,12.23399159199522,11.969877505999753,12.121868189707946,7439600
2001-03-20,11.817893028259277,12.154265312737953,11.723210086140044,12.059583321107525,8841200
2001-03-21,11.274706840515137,11.95991001866799,11.274706840515137,11.817886163235368,18423000
2001-03-22,11.391820907592773,11.511419959974397,11.085348157648218,11.274713086296927,14688800
2001-03-23,11.336999893188477,11.336999893188477,10.963252643962482,11.336999893188477,15672800
2001-03-26,11.187503814697266,11.486500918925577,11.087837479628753,11.337002366811422,11227600
2001-03-27,11.613572120666504,11.695796014947952,11.105275672512397,11.187500517282178,13466000
2001-03-28,11.449127197265625,11.773041372985485,11.175045240511396,11.613575991122701,14176000
2001-03-29,11.092816352844238,11.262248482844981,10.903450583790125,11.262248482844981,15293800
2001-03-30,11.252283096313477,11.33699917210257,11.062918253631691,11.092817765531269,10279600
2001-04-02,11.424205780029297,11.690812041862433,11.177533158570517,11.252282408997775,10424800
2001-04-03,11.127696990966797,11.386828542642942,11.008098032613505,11.386828542642942,9345400
2001-04-04,11.274706840515137,11.474038484061953,11.005608408860747,11.127699575182813,8798600
2001-04-05,11.287169456481934,11.611083627102827,11.117737253297717,11.274711401936637,9242200
2001-04-06,11.212424278259277,11.299631642450146,10.925884166508169,11.287173583349876,7907800
2001-04-09,10.938334465026855,11.35942261039928,10.938334465026855,11.212415348916183,8231600
2001-04-10,10.876046180725098,11.038002764391788,10.766413037424313,10.93833739378655,11896400
2001-04-11,10.995643615722656,11.150125535779965,10.557113006511244,10.876044617889091,13748400
2001-04-12,11.105280876159668,11.187505759457903,10.626884665842304,10.995648648917467,10429200
2001-04-16,11.3145751953125,11.33700006863263,11.000627919319118,11.105276694487438,8287000
